mA,V,time
493.5,4.596,1566572407.3959594
493.5,4.596,1566572407.4615939
494.0,4.596,1566572407.5272298
494.20000000000005,4.596,1566572407.5931385
493.1,4.596,1566572407.6588106
493.6,4.596,1566572407.7237
493.40000000000003,4.596,1566572407.7903337
493.70000000000005,4.596,1566572407.8559508
493.8,4.596,1566572407.9215178
492.90000000000003,4.596,1566572407.987434
492.90000000000003,4.596,1566572408.0531826
494.3,4.596,1566572408.1188204
493.0,4.596,1566572408.1844125
493.8,4.596,1566572408.250056
494.20000000000005,4.596,1566572408.315634
493.5,4.596,1566572408.381302
493.70000000000005,4.596,1566572408.4468331
493.70000000000005,4.596,1566572408.5125587
493.5,4.596,1566572408.5781932
493.3,4.596,1566572408.6438673
492.70000000000005,4.596,1566572408.7096136
491.6,4.596,1566572408.7752874
493.0,4.596,1566572408.840922
494.70000000000005,4.596,1566572408.907618
492.40000000000003,4.596,1566572408.9723086
493.5,4.596,1566572409.038153
492.70000000000005,4.596,1566572409.103786
493.5,4.596,1566572409.1695027
493.5,4.596,1566572409.2351618
492.8,4.596,1566572409.3018317
494.3,4.596,1566572409.3675199
493.40000000000003,4.596,1566572409.4332302
493.40000000000003,4.596,1566572409.4990685
492.20000000000005,4.596,1566572409.5647368
492.3,4.596,1566572409.6303957
493.70000000000005,4.596,1566572409.6961133
493.70000000000005,4.596,1566572409.7618585
493.20000000000005,4.596,1566572409.8275256
494.1,4.596,1566572409.8930817
494.70000000000005,4.596,1566572409.9597623
494.3,4.596,1566572410.0244215
492.70000000000005,4.596,1566572410.0900555
493.3,4.596,1566572410.155731
492.5,4.596,1566572410.2213914
493.40000000000003,4.596,1566572410.287145
493.3,4.596,1566572410.352849
493.6,4.596,1566572410.418573
493.8,4.596,1566572410.4844682
493.3,4.596,1566572410.5501738
494.0,4.596,1566572410.6159263
493.70000000000005,4.596,1566572410.681569
494.0,4.596,1566572410.7472222
494.1,4.596,1566572410.812932
494.6,4.596,1566572410.8787
494.40000000000003,4.596,1566572410.9440594
491.5,4.596,1566572411.009757
493.20000000000005,4.596,1566572411.0754287
493.6,4.596,1566572411.1411164
493.20000000000005,4.596,1566572411.2068098
493.8,4.596,1566572411.2724729
494.40000000000003,4.596,1566572411.3392787
493.0,4.596,1566572411.4040332
494.20000000000005,4.596,1566572411.4697278
492.3,4.596,1566572411.5354247
492.8,4.596,1566572411.6011968
492.1,4.596,1566572411.6669302
494.0,4.596,1566572411.7326515
494.20000000000005,4.596,1566572411.7984972
494.3,4.596,1566572411.8643448
493.8,4.596,1566572411.9300542
494.0,4.596,1566572411.9958
493.90000000000003,4.596,1566572412.0615454
493.1,4.596,1566572412.1271691
492.40000000000003,4.596,1566572412.1928916
491.70000000000005,4.596,1566572412.258616
493.3,4.596,1566572412.3244753
493.20000000000005,4.596,1566572412.3902106
492.1,4.596,1566572412.455869
493.20000000000005,4.596,1566572412.5215237
492.8,4.596,1566572412.5872629
491.90000000000003,4.596,1566572412.6529808
493.70000000000005,4.596,1566572412.7188025
494.40000000000003,4.596,1566572412.7847075
493.20000000000005,4.596,1566572412.850405
493.40000000000003,4.596,1566572412.916157
492.1,4.596,1566572412.9818223
492.3,4.596,1566572413.047533
494.3,4.596,1566572413.1132112
491.90000000000003,4.596,1566572413.1789804
493.40000000000003,4.596,1566572413.2438502
493.6,4.596,1566572413.3095453
491.5,4.596,1566572413.3753455
493.40000000000003,4.596,1566572413.4410422
494.0,4.596,1566572413.5068414
493.90000000000003,4.596,1566572413.5726786
493.90000000000003,4.596,1566572413.638384
494.20000000000005,4.596,1566572413.7044053
494.0,4.596,1566572413.770191
491.90000000000003,4.596,1566572413.8359962
492.8,4.596,1566572413.90175
492.6,4.596,1566572413.967425
493.5,4.596,1566572414.0333364
492.40000000000003,4.596,1566572414.0981104
495.0,4.596,1566572414.1640282
493.20000000000005,4.596,1566572414.2298121
494.0,4.596,1566572414.2955368
494.5,4.596,1566572414.3613033
494.5,4.596,1566572414.4271145
493.6,4.596,1566572414.4928133
492.5,4.596,1566572414.5585651
492.20000000000005,4.596,1566572414.6244247
494.1,4.596,1566572414.690233
494.3,4.596,1566572414.7559817
492.1,4.596,1566572414.8218215
493.6,4.596,1566572414.8875637
493.90000000000003,4.596,1566572414.9532392
491.3,4.596,1566572415.0190501
494.3,4.596,1566572415.0839243
493.40000000000003,4.596,1566572415.149561
493.3,4.596,1566572415.2153263
494.6,4.596,1566572415.2810242
493.70000000000005,4.596,1566572415.3468342
493.40000000000003,4.596,1566572415.4125268
492.8,4.596,1566572415.4782164
492.40000000000003,4.596,1566572415.5441048
494.1,4.596,1566572415.6098344
494.1,4.596,1566572415.6754756
494.20000000000005,4.596,1566572415.7411609
493.90000000000003,4.596,1566572415.806902
493.3,4.596,1566572415.872599
491.0,4.596,1566572415.9382877
493.5,4.596,1566572416.0046957
493.1,4.596,1566572416.0703943
491.6,4.596,1566572416.1361697
493.3,4.596,1566572416.2018454
492.5,4.596,1566572416.267504
494.20000000000005,4.596,1566572416.333251
493.70000000000005,4.596,1566572416.4001293
493.5,4.596,1566572416.4638283
492.3,4.596,1566572416.529611
492.1,4.596,1566572416.5953195
494.1,4.596,1566572416.6611462
494.0,4.596,1566572416.7269588
492.90000000000003,4.596,1566572416.7927098
493.8,4.596,1566572416.8584697
493.8,4.596,1566572416.9244018
493.70000000000005,4.596,1566572416.9901788
491.6,4.596,1566572417.055996
492.90000000000003,4.596,1566572417.1217408
493.90000000000003,4.596,1566572417.187455
493.70000000000005,4.596,1566572417.2532513
493.6,4.596,1566572417.319094
493.40000000000003,4.596,1566572417.3840468
493.70000000000005,4.596,1566572417.449826
494.3,4.596,1566572417.5156193
494.0,4.596,1566572417.5814004
493.20000000000005,4.596,1566572417.6471784
493.40000000000003,4.596,1566572417.7130268
493.90000000000003,4.596,1566572417.7787573
493.90000000000003,4.596,1566572417.8447442
492.40000000000003,4.596,1566572417.91067
494.1,4.596,1566572417.975329
493.5,4.596,1566572418.0411024
492.70000000000005,4.596,1566572418.1069503
493.70000000000005,4.596,1566572418.1728668
492.8,4.596,1566572418.2386148
491.40000000000003,4.596,1566572418.3046076
493.40000000000003,4.596,1566572418.3703926
494.3,4.596,1566572418.4363117
492.5,4.596,1566572418.5011163
491.3,4.596,1566572418.5668976
492.3,4.596,1566572418.632775
492.1,4.596,1566572418.6985192
493.40000000000003,4.596,1566572418.7645533
492.1,4.596,1566572418.8303928
492.0,4.596,1566572418.8962448
492.5,4.596,1566572418.9610517
491.6,4.596,1566572419.026891
491.40000000000003,4.596,1566572419.0927439
492.20000000000005,4.596,1566572419.1585307
494.20000000000005,4.596,1566572419.2244911
493.8,4.596,1566572419.2902687
493.3,4.596,1566572419.3560612
494.40000000000003,4.596,1566572419.4217968
493.20000000000005,4.596,1566572419.487617
492.6,4.596,1566572419.553368
493.70000000000005,4.596,1566572419.6191075
494.3,4.596,1566572419.6840076
493.6,4.596,1566572419.749832
493.40000000000003,4.596,1566572419.815573
493.3,4.596,1566572419.8813486
494.40000000000003,4.596,1566572419.947146
492.5,4.596,1566572420.012833
492.70000000000005,4.596,1566572420.0785959
493.8,4.596,1566572420.144479
492.5,4.596,1566572420.2103019
493.70000000000005,4.596,1566572420.2760913
493.3,4.596,1566572420.3418448
493.20000000000005,4.596,1566572420.4075196
492.5,4.596,1566572420.4732244
492.70000000000005,4.596,1566572420.5390425
494.0,4.596,1566572420.6039112
494.0,4.596,1566572420.669664
494.3,4.596,1566572420.735391
493.6,4.596,1566572420.801211
490.70000000000005,4.596,1566572420.8670216
493.8,4.596,1566572420.932778
492.8,4.596,1566572420.9984884
491.70000000000005,4.596,1566572421.064399
492.20000000000005,4.596,1566572421.1301725
493.5,4.596,1566572421.1960382
493.20000000000005,4.596,1566572421.261868
492.20000000000005,4.596,1566572421.327639
492.8,4.596,1566572421.3934617
494.3,4.596,1566572421.4582007
493.90000000000003,4.596,1566572421.5239186
493.0,4.596,1566572421.5898254
491.6,4.596,1566572421.6556845
493.6,4.596,1566572421.7214193
494.1,4.596,1566572421.7871747
494.1,4.596,1566572421.8529963
494.0,4.596,1566572421.918706
494.1,4.596,1566572421.9845614
492.1,4.596,1566572422.0503821
493.90000000000003,4.596,1566572422.1154988
493.5,4.596,1566572422.1813104
492.8,4.596,1566572422.2470345
494.0,4.596,1566572422.312831
494.6,4.596,1566572422.3786936
494.90000000000003,4.596,1566572422.4444215
504.70000000000005,4.596,1566572422.5102952
550.5,4.596,1566572422.5762353
550.9,4.596,1566572422.64212
547.1,4.596,1566572422.706893
547.8000000000001,4.596,1566572422.7728865
547.3000000000001,4.596,1566572422.8386352
548.3000000000001,4.596,1566572422.904462
549.1,4.596,1566572422.9702501
550.7,4.596,1566572423.0360765
551.3000000000001,4.596,1566572423.10196
550.6,4.596,1566572423.1677866
547.8000000000001,4.596,1566572423.233464
545.7,4.596,1566572423.2992513
547.3000000000001,4.596,1566572423.3639424
547.8000000000001,4.596,1566572423.429784
529.2,4.596,1566572423.495565
493.8,4.596,1566572423.5613232
494.0,4.596,1566572423.6273844
494.3,4.596,1566572423.6931984
493.90000000000003,4.596,1566572423.7589664
494.20000000000005,4.596,1566572423.8247404
493.6,4.596,1566572423.890504
492.40000000000003,4.596,1566572423.9563487
491.90000000000003,4.596,1566572424.022138
493.3,4.596,1566572424.0869677
493.0,4.596,1566572424.1527522
492.5,4.596,1566572424.2183864
493.20000000000005,4.596,1566572424.2841175
492.3,4.596,1566572424.349824
493.3,4.596,1566572424.4155877
493.1,4.596,1566572424.481354
492.6,4.596,1566572424.5472507
493.3,4.596,1566572424.6133077
493.70000000000005,4.596,1566572424.6791043
493.90000000000003,4.596,1566572424.744847
492.70000000000005,4.596,1566572424.8106573
492.8,4.596,1566572424.8764222
504.8,4.596,1566572424.94113
495.40000000000003,4.596,1566572425.007027
496.0,4.596,1566572425.0728254
493.6,4.596,1566572425.1389918
494.0,4.596,1566572425.204739
494.20000000000005,4.596,1566572425.2704866
494.1,4.596,1566572425.3363793
493.40000000000003,4.596,1566572425.4011402
491.3,4.596,1566572425.46699
494.8,4.596,1566572425.532907
494.70000000000005,4.596,1566572425.5989413
492.6,4.596,1566572425.6648335
493.8,4.596,1566572425.7306664
493.1,4.596,1566572425.7954216
493.8,4.596,1566572425.8613462
494.6,4.596,1566572425.927177
492.1,4.596,1566572425.9929981
493.70000000000005,4.596,1566572426.0588038
494.40000000000003,4.596,1566572426.124896
497.90000000000003,4.596,1566572426.1906593
494.1,4.596,1566572426.2564685
494.40000000000003,4.596,1566572426.3212998
491.70000000000005,4.596,1566572426.387174
493.70000000000005,4.596,1566572426.453047
493.90000000000003,4.596,1566572426.5189066
493.6,4.596,1566572426.5846763
493.20000000000005,4.596,1566572426.6498134
493.70000000000005,4.596,1566572426.7156553
497.20000000000005,4.596,1566572426.7814689
493.8,4.596,1566572426.8472533
493.8,4.596,1566572426.9130914
492.6,4.596,1566572426.9789338
494.1,4.596,1566572427.0448914
494.20000000000005,4.596,1566572427.1098833
494.1,4.596,1566572427.1759353
493.6,4.596,1566572427.2417717
491.70000000000005,4.596,1566572427.3075306
496.40000000000003,4.596,1566572427.3732877
494.70000000000005,4.596,1566572427.439148
492.90000000000003,4.596,1566572427.504884
493.40000000000003,4.596,1566572427.5706537
496.1,4.596,1566572427.6355367
494.1,4.596,1566572427.7014065
494.5,4.596,1566572427.7672968
492.40000000000003,4.596,1566572427.833199
493.5,4.596,1566572427.899002
496.20000000000005,4.596,1566572427.9648507
493.5,4.596,1566572428.0306363
493.1,4.596,1566572428.096423
494.0,4.596,1566572428.1615407
492.1,4.596,1566572428.2273338
493.6,4.596,1566572428.2931592
493.70000000000005,4.596,1566572428.359052
492.70000000000005,4.596,1566572428.4248872
493.3,4.596,1566572428.4907444
494.20000000000005,4.596,1566572428.5564713
493.40000000000003,4.596,1566572428.6215606
501.1,4.596,1566572428.687253
496.1,4.596,1566572428.7532485
492.1,4.596,1566572428.8191512
492.8,4.596,1566572428.8850021
491.70000000000005,4.596,1566572428.9507897
493.40000000000003,4.596,1566572429.015553
492.90000000000003,4.596,1566572429.0814884
494.20000000000005,4.596,1566572429.147497
494.1,4.596,1566572429.2133079
492.1,4.596,1566572429.2791905
495.90000000000003,4.596,1566572429.345077
496.40000000000003,4.596,1566572429.4108162
493.70000000000005,4.596,1566572429.47549
493.3,4.596,1566572429.5413578
492.90000000000003,4.596,1566572429.607114
492.6,4.596,1566572429.6731648
494.20000000000005,4.596,1566572429.7391562
493.40000000000003,4.596,1566572429.8049812
493.20000000000005,4.596,1566572429.869799
492.70000000000005,4.596,1566572429.935594
495.6,4.596,1566572430.0014758
493.8,4.596,1566572430.067265
493.70000000000005,4.596,1566572430.1333053
493.70000000000005,4.596,1566572430.1992202
492.40000000000003,4.596,1566572430.265145
492.40000000000003,4.596,1566572430.3298364
492.3,4.596,1566572430.3957171
492.1,4.596,1566572430.4614508
493.5,4.596,1566572430.5272615
496.3,4.596,1566572430.593093
495.90000000000003,4.596,1566572430.6591058
492.70000000000005,4.596,1566572430.7249928
493.70000000000005,4.596,1566572430.7899642
493.6,4.596,1566572430.8558784
493.3,4.596,1566572430.9217632
492.70000000000005,4.596,1566572430.9875627
494.1,4.596,1566572431.0533915
493.6,4.596,1566572431.1191711
495.6,4.596,1566572431.1843069
495.1,4.596,1566572431.250092
494.1,4.596,1566572431.3160381
494.20000000000005,4.596,1566572431.381851
494.20000000000005,4.596,1566572431.447584
492.6,4.596,1566572431.5134397
493.20000000000005,4.596,1566572431.5792024
492.8,4.596,1566572431.6451054
492.8,4.596,1566572431.7108567
494.20000000000005,4.596,1566572431.7756007
493.6,4.596,1566572431.8413193
498.20000000000005,4.596,1566572431.9071422
493.70000000000005,4.596,1566572431.9728708
493.6,4.596,1566572432.0385723
494.0,4.596,1566572432.104323
494.1,4.596,1566572432.1703002
492.3,4.596,1566572432.2360578
493.70000000000005,4.596,1566572432.3018546
494.40000000000003,4.596,1566572432.3675494
494.40000000000003,4.596,1566572432.4333062
496.8,4.596,1566572432.4990747
494.6,4.596,1566572432.5648482
493.8,4.596,1566572432.6306689
493.90000000000003,4.596,1566572432.695665
492.90000000000003,4.596,1566572432.7613688
494.0,4.596,1566572432.8271675
494.0,4.596,1566572432.8929114
494.3,4.596,1566572432.9586084
492.90000000000003,4.596,1566572433.0244265
496.6,4.596,1566572433.090246
493.6,4.596,1566572433.1562252
493.8,4.596,1566572433.2221324
493.1,4.596,1566572433.2879148
493.40000000000003,4.596,1566572433.3536465
494.5,4.596,1566572433.4194129
494.3,4.596,1566572433.484155
492.3,4.596,1566572433.54988
492.8,4.596,1566572433.6157355
496.1,4.596,1566572433.681886
494.0,4.596,1566572433.7476556
492.70000000000005,4.596,1566572433.813467
493.8,4.596,1566572433.879312
493.1,4.596,1566572433.9451792
492.3,4.596,1566572434.0098884
493.5,4.596,1566572434.075728
492.20000000000005,4.596,1566572434.141545
492.8,4.596,1566572434.2076733
494.8,4.596,1566572434.2734482
494.5,4.596,1566572434.3393226
492.5,4.596,1566572434.40512
490.70000000000005,4.596,1566572434.4708536
494.1,4.596,1566572434.5356288
493.3,4.596,1566572434.6014981
493.6,4.596,1566572434.667526
494.3,4.596,1566572434.7333744
494.3,4.596,1566572434.799182
499.0,4.596,1566572434.8650017
495.40000000000003,4.596,1566572434.930726
493.40000000000003,4.596,1566572434.9965708
494.1,4.596,1566572435.0613024
493.5,4.596,1566572435.127164
490.8,4.596,1566572435.193189
493.90000000000003,4.596,1566572435.2591567
493.0,4.596,1566572435.3249733
490.90000000000003,4.596,1566572435.3907883
496.6,4.596,1566572435.4565735
492.8,4.596,1566572435.5213895
493.20000000000005,4.596,1566572435.5873022
494.0,4.596,1566572435.6531901
492.70000000000005,4.596,1566572435.7193236
494.3,4.596,1566572435.7850611
492.70000000000005,4.596,1566572435.8508193
492.40000000000003,4.596,1566572435.9166188
492.40000000000003,4.596,1566572435.9823635
496.0,4.596,1566572436.0471172
493.20000000000005,4.596,1566572436.1128457
493.8,4.596,1566572436.17869
493.6,4.596,1566572436.244471
492.0,4.596,1566572436.3102658
494.20000000000005,4.596,1566572436.3760564
492.5,4.596,1566572436.441935
493.3,4.596,1566572436.5076675
492.70000000000005,4.596,1566572436.5735402
494.8,4.596,1566572436.6393166
495.40000000000003,4.596,1566572436.7042253
493.5,4.596,1566572436.770063
492.0,4.596,1566572436.835857
493.90000000000003,4.596,1566572436.901655
494.1,4.596,1566572436.967411
491.3,4.596,1566572437.0332568
492.90000000000003,4.596,1566572437.0989983
494.0,4.596,1566572437.1648655
496.90000000000003,4.596,1566572437.230001
494.20000000000005,4.596,1566572437.295728
492.70000000000005,4.596,1566572437.3617053
