mA,V,time
492.40000000000003,4.596,1566572437.4274914
492.40000000000003,4.596,1566572437.493206
491.3,4.596,1566572437.5590189
493.40000000000003,4.596,1566572437.624817
493.6,4.596,1566572437.6907432
494.0,4.596,1566572437.7564256
495.5,4.596,1566572437.8223145
493.5,4.596,1566572437.8871658
491.6,4.596,1566572437.9529142
492.5,4.596,1566572438.0186539
492.3,4.596,1566572438.0844264
493.1,4.596,1566572438.1502774
493.1,4.596,1566572438.2162168
494.1,4.596,1566572438.2820075
494.1,4.596,1566572438.3477404
496.3,4.596,1566572438.413526
494.0,4.596,1566572438.4793022
493.8,4.596,1566572438.545177
494.90000000000003,4.596,1566572438.6110344
493.90000000000003,4.596,1566572438.675843
493.40000000000003,4.596,1566572438.7421563
493.40000000000003,4.596,1566572438.8079205
492.1,4.596,1566572438.8738227
493.90000000000003,4.596,1566572438.939655
495.3,4.596,1566572439.0043957
494.5,4.596,1566572439.0702958
493.0,4.596,1566572439.1360865
493.3,4.596,1566572439.202298
493.40000000000003,4.596,1566572439.2681332
492.6,4.596,1566572439.332883
493.1,4.596,1566572439.3986876
494.3,4.596,1566572439.4645429
492.90000000000003,4.596,1566572439.5303206
490.90000000000003,4.596,1566572439.596195
491.40000000000003,4.596,1566572439.6621199
498.8,4.596,1566572439.7282498
491.6,4.596,1566572439.79298
493.70000000000005,4.596,1566572439.8587947
494.1,4.596,1566572439.9245572
493.20000000000005,4.596,1566572439.9903166
493.3,4.596,1566572440.0561922
493.5,4.596,1566572440.121945
493.40000000000003,4.596,1566572440.1876917
492.6,4.596,1566572440.2538059
498.20000000000005,4.596,1566572440.3186786
494.3,4.596,1566572440.384531
492.6,4.596,1566572440.4502745
491.70000000000005,4.596,1566572440.5160782
493.6,4.596,1566572440.5820067
493.0,4.596,1566572440.6478024
494.0,4.596,1566572440.7138958
493.8,4.596,1566572440.7786803
493.90000000000003,4.596,1566572440.8444905
493.70000000000005,4.596,1566572440.910348
493.8,4.596,1566572440.9761662
496.5,4.596,1566572441.0420613
493.40000000000003,4.596,1566572441.1078625
493.20000000000005,4.596,1566572441.17382
492.6,4.596,1566572441.2387075
494.0,4.596,1566572441.3044987
493.8,4.596,1566572441.3703752
493.70000000000005,4.596,1566572441.4361045
494.1,4.596,1566572441.5019178
492.90000000000003,4.596,1566572441.567661
493.8,4.596,1566572441.6335893
492.70000000000005,4.596,1566572441.6994448
498.1,4.596,1566572441.7645254
493.40000000000003,4.596,1566572441.8303723
493.0,4.596,1566572441.8961945
493.40000000000003,4.596,1566572441.961961
494.40000000000003,4.596,1566572442.0278478
494.20000000000005,4.596,1566572442.0936792
493.20000000000005,4.596,1566572442.15937
492.8,4.596,1566572442.224414
493.40000000000003,4.596,1566572442.2902153
498.8,4.596,1566572442.3560264
493.6,4.596,1566572442.421886
492.1,4.596,1566572442.4877126
492.40000000000003,4.596,1566572442.5535092
492.5,4.596,1566572442.6193204
493.1,4.596,1566572442.6851676
494.0,4.596,1566572442.7501407
492.8,4.596,1566572442.8159535
493.1,4.596,1566572442.8818216
496.0,4.596,1566572442.9477317
494.70000000000005,4.596,1566572443.0135796
493.90000000000003,4.596,1566572443.0793695
493.3,4.596,1566572443.1452641
492.8,4.596,1566572443.211034
491.6,4.596,1566572443.2761073
494.1,4.596,1566572443.3419378
493.1,4.596,1566572443.4077659
491.5,4.596,1566572443.4735353
493.1,4.596,1566572443.5393963
498.0,4.596,1566572443.6051707
493.6,4.596,1566572443.6709104
493.90000000000003,4.596,1566572443.7358713
493.5,4.596,1566572443.8017766
494.1,4.596,1566572443.8675418
494.1,4.596,1566572443.933439
493.5,4.596,1566572443.999219
492.20000000000005,4.596,1566572444.0649686
492.0,4.596,1566572444.13067
494.20000000000005,4.596,1566572444.1964257
492.8,4.596,1566572444.262511
497.6,4.596,1566572444.3272796
493.8,4.596,1566572444.3930347
494.20000000000005,4.596,1566572444.4588242
493.0,4.596,1566572444.5245724
492.5,4.596,1566572444.5903163
493.6,4.596,1566572444.6561294
494.1,4.596,1566572444.7218752
492.40000000000003,4.596,1566572444.7878716
494.70000000000005,4.596,1566572444.85376
495.3,4.596,1566572444.919638
493.40000000000003,4.596,1566572444.9854069
493.40000000000003,4.596,1566572445.0502062
493.90000000000003,4.596,1566572445.1159966
493.20000000000005,4.596,1566572445.181725
493.6,4.596,1566572445.2476077
493.3,4.596,1566572445.3134887
493.3,4.596,1566572445.3792531
494.3,4.596,1566572445.445059
503.0,4.596,1566572445.5107517
495.1,4.596,1566572445.5766096
492.70000000000005,4.596,1566572445.642381
493.5,4.596,1566572445.7081952
492.70000000000005,4.596,1566572445.7740347
494.3,4.596,1566572445.8388743
492.90000000000003,4.596,1566572445.9046106
492.6,4.596,1566572445.9704201
493.70000000000005,4.596,1566572446.0363612
493.90000000000003,4.596,1566572446.1021729
498.5,4.596,1566572446.168119
493.40000000000003,4.596,1566572446.233917
492.40000000000003,4.596,1566572446.2988913
494.0,4.596,1566572446.364752
493.6,4.596,1566572446.4306023
493.3,4.596,1566572446.4964223
492.1,4.596,1566572446.5623515
493.3,4.596,1566572446.6281493
492.3,4.596,1566572446.693964
494.5,4.596,1566572446.7589343
496.8,4.596,1566572446.8248348
494.3,4.596,1566572446.8906446
494.40000000000003,4.596,1566572446.9564207
493.8,4.596,1566572447.0223362
493.8,4.596,1566572447.0882373
494.1,4.596,1566572447.1530519
493.20000000000005,4.596,1566572447.2189226
493.90000000000003,4.596,1566572447.2850494
493.20000000000005,4.596,1566572447.3508887
493.3,4.596,1566572447.4166508
495.6,4.596,1566572447.4824986
495.6,4.596,1566572447.5483596
492.3,4.596,1566572447.6131513
493.70000000000005,4.596,1566572447.6790552
494.40000000000003,4.596,1566572447.7449799
493.70000000000005,4.596,1566572447.8111186
491.5,4.596,1566572447.8759782
493.40000000000003,4.596,1566572447.9417849
492.40000000000003,4.596,1566572448.0077076
491.90000000000003,4.596,1566572448.0735524
492.5,4.596,1566572448.1393275
496.40000000000003,4.596,1566572448.2050757
495.40000000000003,4.596,1566572448.2711935
494.1,4.596,1566572448.3359115
494.5,4.596,1566572448.4016716
491.90000000000003,4.596,1566572448.467415
492.0,4.596,1566572448.5331957
492.3,4.596,1566572448.599096
493.70000000000005,4.596,1566572448.6649382
492.6,4.596,1566572448.730651
495.8,4.596,1566572448.796538
495.5,4.596,1566572448.8624163
494.1,4.596,1566572448.928157
492.1,4.596,1566572448.993899
492.70000000000005,4.596,1566572449.0596728
491.40000000000003,4.596,1566572449.1254098
493.90000000000003,4.596,1566572449.1911676
493.90000000000003,4.596,1566572449.257019
493.40000000000003,4.596,1566572449.32202
494.1,4.596,1566572449.3878207
493.0,4.596,1566572449.4535701
496.70000000000005,4.596,1566572449.5196972
493.90000000000003,4.596,1566572449.5855298
492.3,4.596,1566572449.6502585
493.6,4.596,1566572449.7159905
493.70000000000005,4.596,1566572449.7819815
492.3,4.596,1566572449.8477244
493.8,4.596,1566572449.9134977
494.0,4.596,1566572449.9792004
494.40000000000003,4.596,1566572450.0449982
497.20000000000005,4.596,1566572450.110733
493.1,4.596,1566572450.1765041
492.8,4.596,1566572450.2423582
494.1,4.596,1566572450.30836
494.0,4.596,1566572450.3732705
493.5,4.596,1566572450.4391546
493.8,4.596,1566572450.5049658
493.5,4.596,1566572450.570797
496.6,4.596,1566572450.636604
496.40000000000003,4.596,1566572450.702508
492.8,4.596,1566572450.768357
491.70000000000005,4.596,1566572450.833495
492.8,4.596,1566572450.8993304
493.0,4.596,1566572450.9651425
492.5,4.596,1566572451.030898
493.1,4.596,1566572451.0967324
492.90000000000003,4.596,1566572451.1625528
492.90000000000003,4.596,1566572451.2284167
496.20000000000005,4.596,1566572451.2933502
494.3,4.596,1566572451.3591886
493.8,4.596,1566572451.4250877
494.0,4.596,1566572451.490938
494.1,4.596,1566572451.5567443
493.8,4.596,1566572451.6226213
493.20000000000005,4.596,1566572451.6884892
492.90000000000003,4.596,1566572451.7532089
493.8,4.596,1566572451.819346
498.0,4.596,1566572451.885284
492.40000000000003,4.596,1566572451.951068
492.20000000000005,4.596,1566572452.0168293
493.3,4.596,1566572452.082624
493.3,4.596,1566572452.1474807
492.3,4.596,1566572452.2133274
491.90000000000003,4.596,1566572452.2791257
493.40000000000003,4.596,1566572452.345247
493.8,4.596,1566572452.4110155
493.3,4.596,1566572452.4767385
495.70000000000005,4.596,1566572452.5425372
493.40000000000003,4.596,1566572452.6083677
491.5,4.596,1566572452.6740925
492.40000000000003,4.596,1566572452.739963
493.90000000000003,4.596,1566572452.8048666
492.3,4.596,1566572452.870514
493.20000000000005,4.596,1566572452.936378
493.6,4.596,1566572453.0021937
493.1,4.596,1566572453.0679498
496.6,4.596,1566572453.133687
493.6,4.596,1566572453.1995285
493.5,4.596,1566572453.2652824
493.1,4.596,1566572453.3312495
493.20000000000005,4.596,1566572453.3969889
494.1,4.596,1566572453.4628518
494.0,4.596,1566572453.5275655
493.5,4.596,1566572453.593395
495.70000000000005,4.596,1566572453.6591704
492.40000000000003,4.596,1566572453.7250102
493.70000000000005,4.596,1566572453.7907484
496.5,4.596,1566572453.856807
492.6,4.596,1566572453.9226046
494.1,4.596,1566572453.9883397
493.40000000000003,4.596,1566572454.054205
492.1,4.596,1566572454.1200056
491.70000000000005,4.596,1566572454.1846983
491.40000000000003,4.596,1566572454.2504563
493.6,4.596,1566572454.3165662
493.20000000000005,4.596,1566572454.382323
496.0,4.596,1566572454.4482028
493.3,4.596,1566572454.5140703
492.90000000000003,4.596,1566572454.5799098
492.0,4.596,1566572454.64573
493.90000000000003,4.596,1566572454.7105167
493.0,4.596,1566572454.776455
492.8,4.596,1566572454.8424911
492.90000000000003,4.596,1566572454.908306
493.3,4.596,1566572454.9741118
497.90000000000003,4.596,1566572455.0400474
492.6,4.596,1566572455.1048458
493.0,4.596,1566572455.1706927
493.3,4.596,1566572455.236555
492.8,4.596,1566572455.302379
492.70000000000005,4.596,1566572455.3685455
492.5,4.596,1566572455.4343302
493.20000000000005,4.596,1566572455.4991584
494.20000000000005,4.596,1566572455.5650215
492.70000000000005,4.596,1566572455.6308196
492.8,4.596,1566572455.6966865
493.8,4.596,1566572455.7625546
493.1,4.596,1566572455.828673
492.1,4.596,1566572455.8934991
493.70000000000005,4.596,1566572455.9593086
492.40000000000003,4.596,1566572456.0251248
491.5,4.596,1566572456.0909245
490.90000000000003,4.596,1566572456.1568255
491.6,4.596,1566572456.222635
491.5,4.596,1566572456.2884429
494.1,4.596,1566572456.353479
494.20000000000005,4.596,1566572456.4192963
493.90000000000003,4.596,1566572456.4850838
495.5,4.596,1566572456.550866
491.90000000000003,4.596,1566572456.616606
492.90000000000003,4.596,1566572456.682445
493.8,4.596,1566572456.7482603
494.0,4.596,1566572456.8140473
493.40000000000003,4.596,1566572456.8791015
493.0,4.596,1566572456.944962
492.40000000000003,4.596,1566572457.0106955
493.6,4.596,1566572457.0764346
494.0,4.596,1566572457.142242
491.70000000000005,4.596,1566572457.208147
492.8,4.596,1566572457.2739446
493.5,4.596,1566572457.339832
493.70000000000005,4.596,1566572457.4056113
494.1,4.596,1566572457.4713528
491.90000000000003,4.596,1566572457.5371428
494.1,4.596,1566572457.6028376
494.3,4.596,1566572457.6685748
493.40000000000003,4.596,1566572457.73434
492.20000000000005,4.596,1566572457.799168
492.20000000000005,4.596,1566572457.8651128
492.1,4.596,1566572457.930888
493.70000000000005,4.596,1566572457.99669
493.8,4.596,1566572458.0625172
493.3,4.596,1566572458.1282704
493.8,4.596,1566572458.1940627
493.20000000000005,4.596,1566572458.2598822
491.70000000000005,4.596,1566572458.3256657
494.1,4.596,1566572458.3908079
492.90000000000003,4.596,1566572458.4566784
490.70000000000005,4.596,1566572458.522566
492.90000000000003,4.596,1566572458.5883727
492.6,4.596,1566572458.6542878
497.3,4.596,1566572458.719209
493.6,4.596,1566572458.7849946
493.40000000000003,4.596,1566572458.8510556
494.20000000000005,4.596,1566572458.916854
493.8,4.596,1566572458.9827495
493.3,4.596,1566572459.0485792
493.5,4.596,1566572459.1144335
493.40000000000003,4.596,1566572459.1792943
491.90000000000003,4.596,1566572459.245044
493.3,4.596,1566572459.3108556
494.1,4.596,1566572459.376928
493.0,4.596,1566572459.4427874
492.40000000000003,4.596,1566572459.508633
491.70000000000005,4.596,1566572459.5744753
493.3,4.596,1566572459.6392941
494.20000000000005,4.596,1566572459.7051911
494.5,4.596,1566572459.7709546
494.1,4.596,1566572459.8367603
494.6,4.596,1566572459.9028697
493.0,4.596,1566572459.9686286
492.70000000000005,4.596,1566572460.0334883
493.6,4.596,1566572460.0993187
492.70000000000005,4.596,1566572460.1650465
493.40000000000003,4.596,1566572460.2307558
494.3,4.596,1566572460.2966244
492.5,4.596,1566572460.3625784
495.3,4.596,1566572460.4283795
494.6,4.596,1566572460.4942575
493.8,4.596,1566572460.5600686
493.3,4.596,1566572460.6259274
494.90000000000003,4.596,1566572460.6907544
494.5,4.596,1566572460.7565706
494.1,4.596,1566572460.8224397
493.40000000000003,4.596,1566572460.888323
494.20000000000005,4.596,1566572460.954081
493.70000000000005,4.596,1566572461.0198462
493.70000000000005,4.596,1566572461.08558
493.1,4.596,1566572461.1513329
493.3,4.596,1566572461.217033
492.90000000000003,4.596,1566572461.2827911
493.3,4.596,1566572461.3486626
493.70000000000005,4.596,1566572461.4137232
493.40000000000003,4.596,1566572461.479423
492.90000000000003,4.596,1566572461.5451667
493.1,4.596,1566572461.6109087
493.40000000000003,4.596,1566572461.676618
494.5,4.596,1566572461.7423892
494.0,4.596,1566572461.8081093
493.90000000000003,4.596,1566572461.874022
494.5,4.596,1566572461.9396808
491.90000000000003,4.596,1566572462.005467
493.40000000000003,4.596,1566572462.0712552
494.20000000000005,4.596,1566572462.1371346
494.40000000000003,4.596,1566572462.202878
494.20000000000005,4.596,1566572462.268599
491.70000000000005,4.596,1566572462.3344126
493.90000000000003,4.596,1566572462.3993232
494.40000000000003,4.596,1566572462.4650815
494.3,4.596,1566572462.5308511
492.90000000000003,4.596,1566572462.5965893
492.5,4.596,1566572462.662482
493.40000000000003,4.596,1566572462.7282345
494.40000000000003,4.596,1566572462.7939706
493.90000000000003,4.596,1566572462.859781
491.1,4.596,1566572462.9259465
494.20000000000005,4.596,1566572462.9917111
494.0,4.596,1566572463.05643
494.40000000000003,4.596,1566572463.1222713
493.1,4.596,1566572463.188125
494.6,4.596,1566572463.25397
491.70000000000005,4.596,1566572463.3197765
493.5,4.596,1566572463.3858013
492.5,4.596,1566572463.4516938
494.5,4.596,1566572463.516482
494.0,4.596,1566572463.5823507
492.1,4.596,1566572463.6481934
497.5,4.596,1566572463.7140768
492.1,4.596,1566572463.7798605
493.1,4.596,1566572463.845712
493.20000000000005,4.596,1566572463.910764
494.1,4.596,1566572463.9766815
493.6,4.596,1566572464.0425606
492.90000000000003,4.596,1566572464.1083686
492.70000000000005,4.596,1566572464.1741989
496.3,4.596,1566572464.2400591
492.40000000000003,4.596,1566572464.305929
494.70000000000005,4.596,1566572464.3707466
493.0,4.596,1566572464.4368038
492.0,4.596,1566572464.5027363
492.40000000000003,4.596,1566572464.568597
492.70000000000005,4.596,1566572464.634413
494.20000000000005,4.596,1566572464.6993375
493.40000000000003,4.596,1566572464.7651627
492.90000000000003,4.596,1566572464.830915
491.70000000000005,4.596,1566572464.8968694
493.40000000000003,4.596,1566572464.9627986
493.3,4.596,1566572465.0286
493.20000000000005,4.596,1566572465.094419
493.1,4.596,1566572465.160279
493.6,4.596,1566572465.2260315
493.70000000000005,4.596,1566572465.2908328
493.5,4.596,1566572465.3566191
493.70000000000005,4.596,1566572465.422522
492.8,4.596,1566572465.4884307
493.90000000000003,4.596,1566572465.5543313
491.6,4.596,1566572465.6201653
493.3,4.596,1566572465.685986
494.0,4.596,1566572465.7517736
493.40000000000003,4.596,1566572465.8175297
493.90000000000003,4.596,1566572465.8822155
494.0,4.596,1566572465.9483051
494.3,4.596,1566572466.0140672
493.90000000000003,4.596,1566572466.0798542
494.70000000000005,4.596,1566572466.1456487
493.90000000000003,4.596,1566572466.2114358
493.40000000000003,4.596,1566572466.277239
493.90000000000003,4.596,1566572466.343013
494.5,4.596,1566572466.4081368
494.5,4.596,1566572466.4739833
493.6,4.596,1566572466.5397909
493.3,4.596,1566572466.605574
492.40000000000003,4.596,1566572466.6713424
491.3,4.596,1566572466.7371607
494.0,4.596,1566572466.8028953
493.70000000000005,4.596,1566572466.8686507
494.0,4.596,1566572466.9336789
492.6,4.596,1566572466.9995556
493.90000000000003,4.596,1566572467.0654433
493.40000000000003,4.596,1566572467.1312265
493.8,4.596,1566572467.1971023
494.1,4.596,1566572467.2629433
492.5,4.596,1566572467.3287632
493.8,4.596,1566572467.3946311
